sku,
SAAA5698,1
SAAA11109,2
SAAA17765,3
SAAA17763,4
SAAA18014,5
SAAA17078,6
SAAA17761,7
SAAA18233,8
SAAA18246,9
SAAA18237,10
SAAA16310,11
SAAA16319,12
SAAA18234,13
SAAA16321,14
SAAA14249,15
SAAA15512,16
SAAA18249,17
SAAA12825,18
SAAA17768,19
SAAA11969,20
SAAA18016,21
SAAA16313,22
SAAA18436,23
SAAA16323,24
SAAA18236,25
SAAA18240,26
SAAA16316,27
SAAA11504,28
SAAA14063,29
SAAA17090,30
SAAA18019,31
SAAA17769,32
SAAA18017,33
SAAA15502,34
SAAA18007,35
SAAA18015,36
SAAA18020,37
SAAA11980,38
SAAA14253,39
SAAA13908,40
SAAA18250,41
SAAA11107,42
SAAA15504,43
SAAA17075,44
SAAA17084,45
SAAA17762,46
SAAA11103,47
SAAA18306,48
SAAA17076,49
SAAA18531,50
SAAA11986,51
SAAA18018,52
SAAA16320,53
SAAA17228,54
SAAA17764,55
SAAA16317,56
SAAA17085,57
SAAA14065,58
SAAABL010,59
SAAA11975,60
SAAA12815,61
SAAA17087,62
SAAA18585,63
SAAA18241,64
SAAA17079,65
SAAA11511,66
SAAA18008,67
SAAA18491,68
SAAA18213,69
SAAA18411,70
SAAA18692,71
SAAABL002,72
SAAA11968,73
SAAA18013,74
SAAA18243,75
SAAA18535,76
SAAA16318,77
SAAA18122,78
SAAA18530,79
SAAA17851,80
SAAA18533,81
SAAA18247,82
SAAA14691,83
SAAA18242,84
SAAA18539,85
SAAA12836,86
SAAA13465,87
SAAA18511,88
SAAA11981,89
SAAA17773,90
SAAA18232,91
SAAA18009,92
SAAA17322,93
SAAA18011,94
SAAA16959,95
SAAA17974,96
SAAA18178,97
SAAA17844,98
SAAA15508,99
SAAA17767,100
SAAA14696,101
SAAA13320,102
SAAA11506,103
SAAA17235,104
SAAA15501,105
SAAA18486,106
SAAA18417,107
SAAA18525,108
SAAA18410,109
SAAA15804,110
SAAA18534,111
SAAA17088,112
SAAA17239,113
SAAA12838,114
SAAA15648,115
SAAA17879,116
SAAA14151,117
SAAA17771,118
SAAA16457,119
SAAA17687,120
SAAA11973,121
SAAA11967,122
SAAA17231,123
SAAA18446,124
SAAA15506,125
SAAA16990,126
SAAA17082,127
SAAA12828,128
SAAA11505,129
SAAA12817,130
SAAA18731,131
SAAA17937,132
SAAA15968,133
SAAA17947,134
SAAA17648,135
SAAA16988,136
SAAA15358,137
SAAA15067,138
SAAA18156,139
SAAA18532,140
SAAA17582,141
SAAA11507,142
SAAA16978,143
SAAA16956,144
SAAA17685,145
SAAA18536,146
SAAA15338,147
SAAA18309,148
SAAA17077,149
SAAA18162,150
SAAA17081,151
SAAA16974,152
SAAA14821,153
SAAA13312,154
SAAA15656,155
SAAA17089,156
SAAA18114,157
SAAA18544,158
SAAA15718,159
SAAA15511,160
SAAA18448,161
SAAA18543,162
SAAA16621,163
SAAA17700,164
SAAA18529,165
SAAA16590,166
SAAA13314,167
SAAA18537,168
SAAA14272,169
SAAA12834,170
SAAA14432,171
SAAA15662,172
SAAA17873,173
SAAA18540,174
SAAA16924,175
SAAA18373,176
SAAA18419,177
SAAA18416,178
SAAA17637,179
SAAA17797,180
SAAA17686,181
SAAA18484,182
SAAA17692,183
SAAA18124,184
SAAA18127,185
SAAA18482,186
SAAA14423,187
SAAA11984,188
SAAA13917,189
SAAA18434,190
SAAA17568,191
SAAA17080,192
SAAA18235,193
SAAA18528,194
SAAA15717,195
SAAA17772,196
SAAA18012,197
SAAA16593,198
SAAA12210,199
SAAA17933,200
SAAA13470,201
SAAA17971,202
SAAA17853,203
SAAA16308,204
SAAA17927,205
SAAA17929,206
SAAA13318,207
SAAA18520,208
SAAA16989,209
SAAA17850,210
SAAA18450,211
SAAA18488,212
SAAA15814,213
SAAA17749,214
SAAA17936,215
SAAA4104,216
SAAA15620,217
