sku,position
SAAA16632,2200
SAAA16634,2201
SAAA16638,2202
SAAA16659,2203
SAAA16666,2204
SAAA16668,2205
SAAA16731,2206
SAAA16804,2207
SAAA16806,2208
SAAA16862,2209
SAAA16954,2210
SAAA16961,2211
SAAA16972,2212
SAAA16976,2213
SAAA16984,2214
SAAA16991,2215
SAAA16993,2216
SAAA17043,2217
SAAA17081,2218
SAAA17087,2219
SAAA17110,2220
SAAA17302,2221
SAAA17312,2222
SAAA17320,2223
SAAA17533,2224
SAAA17692,2225
SAAA17767,2226
SAAA17772,2227
SAAA17808,2228
SAAA17831,2229
SAAA17834,2230
SAAA17883,2231
SAAA17885,2232
SAAA17892,2233
SAAA17928,2234
SAAA18025,2235
SAAA18028,2236
SAAA18029,2237
SAAA18030,2238
SAAA18045,2239
SAAA18060,2240
SAAA18116,2241
SAAA18122,2242
SAAA18127,2243
SAAA18136,2244
SAAA18151,2245
SAAA18157,2246
SAAA18158,2247
SAAA18217,2248
SAAA18221,2249
SAAA18256,2250
SAAA18257,2251
SAAA18310,2252
SAAA18313,2253
SAAA18314,2254
SAAA18328,2255
SAAA18329,2256
SAAA18374,2257
SAAA18382,2258
SAAA18392,2259
SAAA18393,2260
SAAA18395,2261
SAAA18414,2262
SAAA18431,2263
SAAA18434,2264
SAAA18483,2265
SAAA18487,2266
SAAA18523,2267
SAAA18525,2268
SAAA18526,2269
SAAA18562,2270
SAAA18580,2271
SAAA18581,2272
SAAA18584,2273
SAAA18593,2274
SAAA18600,2275
SAAA18649,2276
SAAA18670,2277
SAAA18696,2278
SAAA18708,2279
SAAA18730,2280
SAAA18740,2281
SAAA18789,2282
SAAA18790,2283
SAAA18805,2284
SAAA18831,2285
SAAA18834,2286
SAAA18835,2287
SAAA18871,2288
SAAA18874,2289
SAAA18875,2290
SAAA18885,2291
SAAA18925,2292
SAAA18933,2293
SAAA18967,2294
SAAA18971,2295
SAAA19022,2296
SAAA19029,2297
SAAA19033,2298
SAAA19052,2299
SAAA19082,2300
SAAA19091,2301
SAAA19114,2302
SAAA19122,2303
SAAA19149,2304
SAAA19175,2305
SAAA19182,2306
SAAA19183,2307
SAAA19187,2308
SAAA19190,2309
SAAA19254,2310
SAAA19255,2311
SAAA19318,2312
SAAA19321,2313
SAAA19331,2314
SAAA19334,2315
SAAA19335,2316
SAAA19355,2317
SAAA19413,2318
SAAA19434,2319
SAAA19436,2320
SAAA19439,2321
SAAA19440,2322
SAAA19443,2323
SAAA19446,2324
SAAA19452,2325
SAAA19460,2326
SAAA19462,2327
SAAA19468,2328
SAAA19469,2329
SAAA19473,2330
SAAA19584,2331
SAAA19638,2332
SAAA19697,2333
SAAA19731,2334
SAAA19762,2335
SAAA19770,2336
SAAA19795,2337
SAAA19872,2338
SAAA19874,2339
SAAA19883,2340
SAAA19970,2341
SAAA19979,2342
SAAA20003,2343
