sku,position
DPTAP1146,805
DPTAP1147,204
DPTAP1148,285
DPTAP1149,652
DPTAP1150,759
DPTAP1151,168
DPTAP1152,867
DPTAP1153,593
DPTAP1154,788
DPTAP1155,865
DPTAP1156,176
DPTAP1157,336
DPTAP1158,841
DPTAP1159,784
DPTAP1160,809
DPTAP1161,896
DPTAP1162,198
DPTAP1163,11
DPTAP1164,69
DPTAP1165,340
DPTAP1166,416
DPTAP1167,912
DPTAP1168,15
DPTAP1169,750
DPTAP1170,61
DPTAP1171,700
DPTAP1172,632
DPTAP1173,86
DPTAP1174,777
DPTAP1175,980
DPTAP1176,853
DPTAP1177,631
DPTAP1178,373
DPTAP1179,758
DPTAP1180,197
DPTAP1181,913
DPTAP1182,30
DPTAP1183,938
DPTAP1184,669
DPTAP1185,265
DPTAP1186,324
DPTAP1187,867
DPTAP1188,15
DPTAP1189,166
DPTAP1190,13
DPTAP1191,798
DPTAP1192,531
DPTAP1193,380
DPTAP1194,620
DPTAP1195,475
DPTAP1196,560
DPTAP1197,505
DPTAP1198,505
DPTAP1199,447
DPTAP1200,673
DPTAP1201,860
DPTAP1202,910
DPTAP1203,866
DPTAP1204,917
DPTAP1205,583
DPTAP1206,435
DPTAP1207,125
DPTAP1208,436
DPTAP1209,571
DPTAP1210,840
DPTAP1211,288
DPTAP1212,997
DPTAP1213,520
DPTAP1214,108
DPTAP1215,145
DPTAP1216,16
DPTAP1217,538
DPTAP1218,371
DPTAP1219,747
DPTAP1220,328
DPTAP1221,363
DPTAP1222,417
DPTAP1223,729
DPTAP1224,240
DPTAP1225,452
DPTAP1226,92
DPTAP1227,343
DPTAP1228,151
DPTAP1229,807
DPTAP1230,993
DPTAP1231,232
DPTAP1232,440
DPTAP1233,284
DPTAP1234,463
DPTAP1235,822
DPTAP1236,392
DPTAP1237,923
DPTAP1238,977
DPTAP1239,373
DPTAP1240,115
DPTAP1241,836
DPTAP1242,716
DPTAP1243,380
DPTAP1244,512
DPTAP1245,438
DPTAP1075,972
DPTAP1076,222
DPTAP1077,583
DPTAP1078,621
DPTAP1079,190
DPTAP1080,224
DPTAP1081,574
DPTAP1082,995
DPTAP1083,580
DPTAP1084,779
DPTAP1085,966
DPTAP1086,48
DPTAP1087,119
DPTAP1088,817
DPTAP1089,909
DPTAP1090,195
DPTAP1091,949
DPTAP1092,967
DPTAP1093,956
DPTAP1094,663
DPTAP1095,438
DPTAP1096,865
DPTAP1097,84
DPTAP1098,653
DPTAP1099,112
DPTAP1100,546
DPTAP1101,784
DPTAP1102,953
DPTAP1103,249
DPTAP1104,241
DPTAP1105,316
DPTAP1106,579
DPTAP1107,467
DPTAP1108,231
DPTAP1109,706
DPTAP1110,220
DPTAP1111,360
DPTAP1112,677
DPTAP1113,769
DPTAP1114,912
DPTAP1115,438
DPTAP1116,572
DPTAP1117,980
DPTAP1118,567
DPTAP1119,865
DPTAP1120,916
DPTAP1121,544
DPTAP1122,80
DPTAP1123,859
DPTAP1124,890
DPTAP1125,677
DPTAP1126,750
DPTAP1127,879
DPTAP1128,589
DPTAP1129,490
DPTAP1130,568
DPTAP1131,699
DPTAP1132,401
DPTAP1133,647
DPTAP1134,418
DPTAP1135,459
DPTAP1136,484
DPTAP1137,534
DPTAP1138,618
DPTAP1139,350
DPTAP1140,87
DPTAP1141,476
DPTAP1142,331
DPTAP1143,904
DPTAP1144,176
DPTAP1145,890
