sku,
CCAA2287,1
CCAA2292,2
CCAA2286,3
CCAA2294,4
CCAA2285,5
CCAA2283,6
CCAA2120,7
CCAA2284,8
CCAA2328,9
CCAA2365,10
CCAA2500,11
CCAA1759,12
CCAA2032,13
CCAA2291,14
CCAA1782,15
CCAA2290,16
CCAA2281,17
CCAA2245,18
CCAA2275,19
CCAA2368,20
CCAA2293,21
CCAA2364,22
CCAA2270,23
CCAA2511,24
CCAA2276,25
CCAA2248,26
CCAA2111,27
CCAA2255,28
CCAA2357,29
CCAA2279,30
CCAA2494,31
CCAA2268,32
CCAA2246,33
CCAA1144,34
CCAA2253,35
CCAA2282,36
CCAA2499,37
CCAA2501,38
CCAA2334,39
CCAA2251,40
CCAA1821,41
CCAA2496,42
CCAA2117,43
CCAA2265,44
CCAA2261,45
CCAA2510,46
CCAA2288,47
CCAA2381,48
CCAA2247,49
CCAA2333,50
CCAA2356,51
CCAA2280,52
CCAA2497,53
CCAA1756,54
CCAA2273,55
CCAA2498,56
CCAA2337,57
CCAA2495,58
CCAA2252,59
CCAA2508,60
CCAA2351,61
CCAA2254,62
CCAA2277,63
CCAA2355,64
CCAA2517,65
CCAA2039,66
CCAA2170,67
CCAA2165,68
CCAA2509,69
CCAA2359,70
CCAA2323,71
CCAA2329,72
CCAA2379,73
CCAA2048,74
CCAA2318,75
CCAA2514,76
CCAA2352,77
CCAA2278,78
CCAA1720,79
CCAA2518,80
CCAA2259,81
CCAA1340,82
CCAA1819,83
CCAA2021,84
CCAA2055,85
CCAA2015,86
CCAA1757,87
CCAA1953,88
CCAA2493,89
CCAA2512,90
CCAA2019,91
CCAA1755,92
CCAA2515,93
CCAA2362,94
CCAA2176,95
CCAA1758,96
CCAA2010,97
CCAA2411,98
CCAA2026,99
CCAA2052,100
CCAA2121,101
CCAA2410,102
CCAA2366,103
CCAA1754,104
CCAA2429,105
CCAA2260,106
CCAA2453,107
CCAA2269,108
CCAA2507,109
CCAA1959,110
CCAA2402,111
CCAA2427,112
CCAA2051,113
CCAA2491,114
CCAA2398,115
CCAA2513,116
CCAA2353,117
CCAA2391,118
CCAA2401,119
CCAA2520,120
CCAA1788,121
CCAA2361,122
CCAA2049,123
CCAA2335,124
CCAA2035,125
CCAA2050,126
CCAA2179,127
CCAA2053,128
CCAA2168,129
CCAA2396,130
CCAA2523,131
CCAA2502,132
CCAA1957,133
CCAA2403,134
CCAA2486,135
CCAA2488,136
CCAA2027,137
CCAA2080,138
CCAA2041,139
CCAA2360,140
CCAA2078,141
CCAA2354,142
CCAA2358,143
CCAA1964,144
CCAA2434,145
CCAA2054,146
CCAA2167,147
CCAA2178,148
CCAA2313,149
CCAA2432,150
CCAA1781,151
CCAA2315,152
CCAA1776,153
CCAA2272,154
CCAA2430,155
CCAA1822,156
CCAA2519,157
CCAA2524,158
CCAA2525,159
CCAA2309,160
CCAA2312,161
CCAA2369,162
CCAA2451,163
CCAA2522,164
CCAA1823,165
CCAA1955,166
CCAA2428,167
CCAA2046,168
CCAA2536,169
CCAA2433,170
CCAA2516,171
CCAA2521,172
CCAA2393,173
CCAA1796,174
CCAA2185,175
CCAA1359,176
CCAA1806,177
CCAA2044,178
CCAA2535,179
CCAA1799,180
CCAA2257,181
CCAA2271,182
CCAA2431,183
CCAA1794,184
CCAA2466,185
CCAA2485,186
CCAA2166,187
CCAA2180,188
CCAA2326,189
CCAA2384,190
CCAA2460,191
CCAA2528,192
CCAA1954,193
CCAA2242,194
CCAA2258,195
CCAA2249,196
CCAA2408,197
CCAA1725,198
CCAA1726,199
CCAA1800,200
CCAA1960,201
CCAA2037,202
CCAA2042,203
CCAA2183,204
CCAA2316,205
CCAA2349,206
CCAA2492,207
CCAA2256,208
CCAA2295,209
CCAA1365,210
CCAA1791,211
CCAA1818,212
CCAA1958,213
CCAA2036,214
CCAA2079,215
CCAA2244,216
CCAA2344,217
CCAA2435,218
CCAA2504,219
CCAA2074,220
CCAA2457,221
CCAA2533,222
CCAA1820,223
CCAA1929,224
CCAA2047,225
CCAA2264,226
CCAA2296,227
CCAA2299,228
CCAA2382,229
CCAA2452,230
CCAA2073,231
CCAA2171,232
CCAA2395,233
CCAA2475,234
CCAA1809,235
CCAA2317,236
CCAA2267,237
CCAA2297,238
CCAA2406,239
CCAA2448,240
CCAA1797,241
CCAA1956,242
CCAA2319,243
CCAA2324,244
CCAA2343,245
CCAA2377,246
CCAA2487,247
CCAA1771,248
CCAA1783,249
CCAA2397,250
CCAA1801,251
CCAA2009,252
CCAA2392,253
CCAA2458,254
CCAA1961,255
CCAA1962,256
CCAA2181,257
CCAA2227,258
CCAA2236,259
CCAA2306,260
CCAA2311,261
CCAA2373,262
CCAA2375,263
CCAA2394,264
CCAA2459,265
CCAA2463,266
CCAA2506,267
CCAA1777,268
CCAA2266,269
CCAA2320,270
CCAA2390,271
CCAA2473,272
CCAA2474,273
CCAA2479,274
CCAA2481,275
CCAA1795,276
CCAA1965,277
CCAA2025,278
CCAA2072,279
CCAA2450,280
CCAA1685,281
CCAA1772,282
CCAA1810,283
CCAA1817,284
CCAA2446,285
CCAA1808,286
CCAA2077,287
CCAA2162,288
CCAA2169,289
CCAA2350,290
CCAA2464,291
CCAA2489,292
CCAA2503,293
CCAA2530,294
CCAA1692,295
CCAA1802,296
CCAA1807,297
CCAA2029,298
CCAA2059,299
CCAA2164,300
CCAA2321,301
CCAA2405,302
CCAA2447,303
CCAA1816,304
CCAA2012,305
CCAA2186,306
CCAA2370,307
CCAA2399,308
CCAA2480,309
CCAA2263,310
CCAA2322,311
CCAA2482,312
CCAA2505,313
CCAA1775,314
CCAA1803,315
CCAA1812,316
CCAA2028,317
CCAA2173,318
CCAA2340,319
CCAA2385,320
CCAA2470,321
CCAA1951,322
CCAA2016,323
CCAA2043,324
CCAA2071,325
CCAA2163,326
CCAA2300,327
CCAA2347,328
CCAA2455,329
CCAA2462,330
CCAA2467,331
CCAA2471,332
CCAA2540,333
CCAA1780,334
CCAA1805,335
CCAA1933,336
CCAA2045,337
CCAA2262,338
CCAA2387,339
CCAA2389,340
CCAA2469,341
CCAA2527,342
CCAA2542,343
CCAA2567,344
CCAA1131,345
CCAA1790,346
CCAA1792,347
CCAA2346,348
CCAA2413,349
CCAA2477,350
CCAA2484,351
CCAA1146,352
CCAA1377,353
CCAA1653,354
CCAA2017,355
CCAA2063,356
CCAA2075,357
CCAA2240,358
CCAA2304,359
CCAA2307,360
CCAA2348,361
CCAA2388,362
CCAA2468,363
CCAA2478,364
CCAA2526,365
CCAA2565,366
CCAA1811,367
CCAA1815,368
CCAA2172,369
CCAA2449,370
CCAA2465,371
CCAA2490,372
CCAA2532,373
CCAA2538,374
CCAA2551,375
CCAA1928,376
CCAA2302,377
CCAA2303,378
CCAA2308,379
CCAA2383,380
CCAA2472,381
CCAA2476,382
CCAA2537,383
CCAA2566,384
CCAA1773,385
CCAA2022,386
CCAA2076,387
CCAA2371,388
CCAA2412,389
CCAA2445,390
CCAA2483,391
CCAA2529,392
CCAA2563,393
CCAA2571,394
CCAA2005,395
CCAA2024,396
CCAA2225,397
CCAA2305,398
CCAA2339,399
CCAA2342,400
CCAA2386,401
CCAA2541,402
CCAA1774,403
CCAA1813,404
CCAA1948,405
CCAA1950,406
CCAA2218,407
CCAA2325,408
CCAA2345,409
CCAA2374,410
CCAA1769,411
CCAA1789,412
CCAA1804,413
CCAA1814,414
CCAA2030,415
CCAA2107,416
CCAA2119,417
CCAA2155,418
CCAA2238,419
CCAA2301,420
CCAA2372,421
CCAA2416,422
CCAA2417,423
CCAA2534,424
CCAA2543,425
CCAA2549,426
CCAA1751,427
CCAA1770,428
CCAA1779,429
CCAA1828,430
CCAA1930,431
CCAA1943,432
CCAA1946,433
CCAA2097,434
CCAA2106,435
CCAA2219,436
CCAA2298,437
CCAA2341,438
CCAA2380,439
CCAA2553,440
CCAA2573,441
CCAA1778,442
CCAA2006,443
CCAA2008,444
CCAA2096,445
CCAA2112,446
CCAA2116,447
CCAA2118,448
CCAA2184,449
CCAA2233,450
CCAA2239,451
CCAA2531,452
CCAA2544,453
CCAA0434,454
CCAA2069,455
CCAA2082,456
CCAA2087,457
CCAA2100,458
CCAA2122,459
CCAA2125,460
CCAA2177,461
CCAA2197,462
CCAA2206,463
CCAA2210,464
CCAA2212,465
CCAA2221,466
CCAA2222,467
CCAA2230,468
CCAA2231,469
CCAA2234,470
CCAA2415,471
CCAA2418,472
CCAA2454,473
CCAA2456,474
CCAA2545,475
CCAA2548,476
CCAA2552,477
CCAA2564,478
CCAA2569,479
CCAA2574,480
CCAA0564,481
CCAA1473,482
CCAA2061,483
CCAA2081,484
CCAA2083,485
CCAA2085,486
CCAA2086,487
CCAA2088,488
CCAA2092,489
CCAA2094,490
CCAA2103,491
CCAA2108,492
CCAA2110,493
CCAA2114,494
CCAA2123,495
CCAA2129,496
CCAA2138,497
CCAA2140,498
CCAA2143,499
CCAA2151,500
CCAA2152,501
CCAA2153,502
CCAA2190,503
CCAA2193,504
CCAA2194,505
CCAA2201,506
CCAA2202,507
CCAA2211,508
CCAA2213,509
CCAA2214,510
CCAA2217,511
CCAA2226,512
CCAA2314,513
CCAA2363,514
CCAA2367,515
CCAA2414,516
CCAA2437,517
CCAA2438,518
CCAA2539,519
CCAA2547,520
CCAA2550,521
CCAA2554,522
CCAA2561,523
CCAA2568,524
CCAA2570,525
CCAA2572,526
CCAA2576,527
CCAA1384,528
CCAA2014,529
CCAA2064,530
CCAA2310,531
CCAA2555,532
CCAA2556,533
CCAA2557,534
CCAA2558,535
CCAA2559,536
CCAA2560,537
CCAA2562,538
CCAA2575,539
